Customer ID,recency,frequency,monetary,recency_score,monetary_score,frequency_score,RFM_SCORE,RF_SCORE,segment
15471.0,16,2,847.08,4,3,2,42,42,potential_loyalists
15473.0,80,1,274.8,2,2,1,21,21,hibernating
15474.0,231,1,163.1,1,1,1,11,11,hibernating
15476.0,16,5,2180.2799999999997,4,5,4,44,44,loyal_customers
15477.0,285,1,368.4,1,2,1,11,11,hibernating
15478.0,211,1,583.56,1,3,1,11,11,hibernating
15479.0,369,1,147.4,1,1,1,11,11,hibernating
15480.0,101,6,2686.7499999999995,2,5,4,24,24,at_Risk
15481.0,37,1,1993.3400000000001,3,4,1,31,31,about_to_sleep
15482.0,22,8,1539.1100000000001,4,4,5,45,45,loyal_customers
15483.0,21,6,628.39,4,3,4,44,44,loyal_customers
15484.0,176,2,1061.69,1,4,2,12,12,hibernating
15485.0,9,6,3049.51,5,5,4,54,54,champions
15486.0,163,1,102.0,2,1,1,21,21,hibernating
15487.0,315,1,231.32000000000002,1,1,1,11,11,hibernating
15488.0,92,4,340.6,2,2,4,24,24,at_Risk
15489.0,36,8,1237.3300000000002,3,4,5,35,35,loyal_customers
15490.0,66,2,188.1,3,1,2,32,32,about_to_sleep
15493.0,25,4,2313.1800000000003,4,5,4,44,44,loyal_customers
15494.0,114,4,2471.7200000000003,2,5,4,24,24,at_Risk
15495.0,15,1,246.5,4,1,1,41,41,promising
15496.0,267,1,146.14000000000001,1,1,1,11,11,hibernating
15497.0,10,8,7383.76,5,5,5,55,55,champions
15498.0,2,23,11464.35,5,5,5,55,55,champions
15499.0,359,1,161.59999999999997,1,1,1,11,11,hibernating
15501.0,40,2,402.49999999999994,3,2,2,32,32,about_to_sleep
15502.0,4,10,3132.07,5,5,5,55,55,champions
15503.0,362,1,120.06000000000002,1,1,1,11,11,hibernating
15504.0,156,4,361.07,2,2,4,24,24,at_Risk
15506.0,17,3,1060.77,4,4,3,43,43,potential_loyalists
15509.0,16,1,166.50999999999996,4,1,1,41,41,promising
15512.0,26,2,210.57999999999998,4,1,2,42,42,potential_loyalists
15513.0,1,21,12744.369999999999,5,5,5,55,55,champions
15514.0,15,7,2459.09,4,5,4,44,44,loyal_customers
15515.0,23,1,171.80999999999997,4,1,1,41,41,promising
15518.0,15,10,2191.8900000000003,4,5,5,45,45,loyal_customers
15519.0,19,2,344.61,4,2,2,42,42,potential_loyalists
15521.0,36,11,4099.79,3,5,5,35,35,loyal_customers
15523.0,24,17,16808.03,4,5,5,45,45,loyal_customers
15524.0,242,1,151.4,1,1,1,11,11,hibernating
15525.0,9,2,469.78000000000003,5,2,2,52,52,potential_loyalists
15527.0,30,21,2692.96,4,5,5,45,45,loyal_customers
15529.0,2,2,1116.72,5,4,2,52,52,potential_loyalists
15530.0,148,1,311.36999999999995,2,2,1,21,21,hibernating
15532.0,12,6,2190.9700000000003,5,5,4,54,54,champions
15534.0,361,1,162.25,1,1,1,11,11,hibernating
15535.0,1,4,525.92,5,3,4,54,54,champions
15536.0,45,1,259.09,3,2,1,31,31,about_to_sleep
15538.0,173,11,3027.1499999999996,1,5,5,15,15,cant_loose
15540.0,11,1,247.38,5,2,1,51,51,new_customers
15542.0,148,4,895.9,2,3,4,24,24,at_Risk
15543.0,95,1,114.98,2,1,1,21,21,hibernating
15544.0,8,16,4591.610000000001,5,5,5,55,55,champions
15545.0,7,1,135.32999999999998,5,1,1,51,51,new_customers
15546.0,242,3,539.5500000000001,1,3,3,13,13,at_Risk
15547.0,12,14,5186.05,5,5,5,55,55,champions
15548.0,231,1,158.08999999999997,1,1,1,11,11,hibernating
15549.0,57,5,652.7,3,3,4,34,34,loyal_customers
15550.0,14,10,1419.97,5,4,5,55,55,champions
15551.0,30,8,1223.2200000000003,4,4,5,45,45,loyal_customers
15552.0,259,1,162.39999999999998,1,1,1,11,11,hibernating
15555.0,1,28,6985.88,5,5,5,55,55,champions
15558.0,275,2,143.33,1,1,2,12,12,hibernating
15559.0,204,1,1109.3999999999999,1,4,1,11,11,hibernating
15560.0,33,2,153.51999999999998,4,1,2,42,42,potential_loyalists
15561.0,19,4,1133.8,4,4,4,44,44,loyal_customers
15562.0,60,2,538.83,3,3,2,32,32,about_to_sleep
15563.0,141,4,1461.52,2,4,4,24,24,at_Risk
15564.0,99,2,70.74000000000001,2,1,2,22,22,hibernating
15566.0,28,2,227.87000000000003,4,1,2,42,42,potential_loyalists
15569.0,26,5,2210.64,4,5,4,44,44,loyal_customers
15570.0,5,15,5137.0199999999995,5,5,5,55,55,champions
15571.0,22,10,3401.2,4,5,5,45,45,loyal_customers
15572.0,16,3,1515.8100000000004,4,4,3,43,43,potential_loyalists
15573.0,254,3,599.7299999999999,1,3,3,13,13,at_Risk
15574.0,8,4,774.45,5,3,4,54,54,champions
15575.0,255,1,30.1,1,1,1,11,11,hibernating
15577.0,359,2,139.09999999999997,1,1,2,12,12,hibernating
15579.0,19,5,918.6500000000001,4,3,4,44,44,loyal_customers
15580.0,12,14,1221.95,5,4,5,55,55,champions
15581.0,2,30,2367.81,5,5,5,55,55,champions
15583.0,12,1,107.86000000000001,5,1,1,51,51,new_customers
15584.0,35,2,552.3900000000002,3,3,2,32,32,about_to_sleep
15586.0,227,4,1128.6599999999999,1,4,4,14,14,at_Risk
15587.0,28,3,608.4000000000001,4,3,3,43,43,potential_loyalists
15588.0,313,1,579.6,1,3,1,11,11,hibernating
15590.0,18,5,1496.6,4,4,4,44,44,loyal_customers
15591.0,218,3,217.9,1,1,3,13,13,at_Risk
15595.0,123,1,357.6,2,2,1,21,21,hibernating
15596.0,1,8,1680.25,5,4,5,55,55,champions
15597.0,211,1,238.8,1,1,1,11,11,hibernating
15598.0,63,1,307.34,3,2,1,31,31,about_to_sleep
15599.0,81,1,488.31999999999994,2,2,1,21,21,hibernating
15600.0,64,5,1178.7099999999998,3,4,4,34,34,loyal_customers
15601.0,8,19,8173.86,5,5,5,55,55,champions
15602.0,4,11,1892.3400000000001,5,4,5,55,55,champions
15603.0,269,2,26.25,1,1,2,12,12,hibernating
15605.0,9,6,735.17,5,3,4,54,54,champions
15606.0,26,8,2310.83,4,5,5,45,45,loyal_customers
15607.0,179,12,1473.8100000000004,1,4,5,15,15,cant_loose
15608.0,51,1,692.3,3,3,1,31,31,about_to_sleep
15611.0,10,17,1289.98,5,4,5,55,55,champions
15613.0,246,1,433.72,1,2,1,11,11,hibernating
15614.0,64,7,3008.8599999999997,3,5,4,34,34,loyal_customers
15615.0,26,27,10922.03,4,5,5,45,45,loyal_customers
15616.0,74,1,317.11,2,2,1,21,21,hibernating
15617.0,32,3,828.5500000000001,4,3,3,43,43,potential_loyalists
15620.0,36,2,385.53,3,2,2,32,32,about_to_sleep
15622.0,60,14,4093.5499999999997,3,5,5,35,35,loyal_customers
15623.0,29,7,2136.02,4,5,4,44,44,loyal_customers
15625.0,12,6,1698.6899999999998,5,4,4,54,54,champions
15626.0,45,2,373.56999999999994,3,2,2,32,32,about_to_sleep
15627.0,93,2,566.9,2,3,2,22,22,hibernating
15628.0,2,12,2737.7200000000003,5,5,5,55,55,champions
15629.0,86,4,2240.9000000000005,2,5,4,24,24,at_Risk
15630.0,280,1,295.05,1,2,1,11,11,hibernating
15631.0,278,1,596.6700000000001,1,3,1,11,11,hibernating
15633.0,145,18,4173.41,2,5,5,25,25,cant_loose
15634.0,19,1,311.1,4,2,1,41,41,promising
15635.0,31,1,100.35,4,1,1,41,41,promising
15636.0,73,2,719.82,2,3,2,22,22,hibernating
15637.0,49,4,574.23,3,3,4,34,34,loyal_customers
15638.0,14,8,2231.2,5,5,5,55,55,champions
15639.0,85,4,603.0099999999999,2,3,4,24,24,at_Risk
15640.0,8,18,11402.07,5,5,5,55,55,champions
15641.0,32,8,3458.3500000000004,4,5,5,45,45,loyal_customers
15642.0,365,1,105.78000000000003,1,1,1,11,11,hibernating
15645.0,38,3,430.56000000000006,3,2,3,33,33,need_attention
15646.0,8,3,526.97,5,3,3,53,53,potential_loyalists
15647.0,51,1,169.0,3,1,1,31,31,about_to_sleep
15649.0,3,3,1354.35,5,4,3,53,53,potential_loyalists
15650.0,151,3,539.03,2,3,3,23,23,at_Risk
15651.0,56,2,612.7599999999999,3,3,2,32,32,about_to_sleep
15652.0,23,5,1074.1,4,4,4,44,44,loyal_customers
15658.0,8,6,1311.4400000000003,5,4,4,54,54,champions
15659.0,22,2,226.04000000000002,4,1,2,42,42,potential_loyalists
15660.0,1,7,1212.1300000000003,5,4,4,54,54,champions
15661.0,15,6,906.1500000000001,4,3,4,44,44,loyal_customers
15662.0,297,2,283.73,1,2,2,12,12,hibernating
15664.0,64,5,853.7199999999999,3,3,4,34,34,loyal_customers
15665.0,47,3,1773.1100000000001,3,4,3,33,33,need_attention
15666.0,108,2,632.9399999999999,2,3,2,22,22,hibernating
15670.0,183,2,142.15,1,1,2,12,12,hibernating
15672.0,361,1,45.300000000000004,1,1,1,11,11,hibernating
15673.0,87,6,3528.8199999999997,2,5,4,24,24,at_Risk
15674.0,53,10,4473.83,3,5,5,35,35,loyal_customers
15675.0,40,1,218.35,3,1,1,31,31,about_to_sleep
15677.0,57,2,648.4000000000001,3,3,2,32,32,about_to_sleep
15678.0,31,2,1541.1900000000003,4,4,2,42,42,potential_loyalists
15680.0,2,10,3130.8,5,5,5,55,55,champions
15681.0,15,10,1533.8400000000001,4,4,5,45,45,loyal_customers
15682.0,235,3,316.99,1,2,3,13,13,at_Risk
15683.0,109,1,330.78999999999996,2,2,1,21,21,hibernating
15684.0,183,6,147.79999999999998,1,1,4,14,14,at_Risk
15685.0,86,1,55.98,2,1,1,21,21,hibernating
15686.0,56,1,90.0,3,1,1,31,31,about_to_sleep
15688.0,54,1,190.57,3,1,1,31,31,about_to_sleep
15689.0,253,1,266.93,1,2,1,11,11,hibernating
15691.0,30,4,375.0,4,2,4,44,44,loyal_customers
15693.0,295,1,37.5,1,1,1,11,11,hibernating
15694.0,1,16,4142.86,5,5,5,55,55,champions
15695.0,233,2,721.0599999999998,1,3,2,12,12,hibernating
15696.0,57,9,1113.0099999999998,3,4,5,35,35,loyal_customers
15697.0,325,1,246.75,1,1,1,11,11,hibernating
15698.0,260,1,46.2,1,1,1,11,11,hibernating
15702.0,112,2,140.39,2,1,2,22,22,hibernating
15704.0,129,4,1450.5600000000002,2,4,4,24,24,at_Risk
15708.0,5,5,994.26,5,4,4,54,54,champions
15709.0,225,1,194.59999999999997,1,1,1,11,11,hibernating
15710.0,53,1,898.8699999999999,3,3,1,31,31,about_to_sleep
15711.0,192,2,420.25,1,2,2,12,12,hibernating
15712.0,15,8,2395.0999999999995,4,5,5,45,45,loyal_customers
15713.0,2,4,639.24,5,3,4,54,54,champions
15714.0,89,3,453.92999999999995,2,2,3,23,23,at_Risk
15715.0,191,5,658.0200000000001,1,3,4,14,14,at_Risk
15716.0,5,8,1938.0000000000002,5,4,5,55,55,champions
15717.0,57,4,456.70000000000005,3,2,4,34,34,loyal_customers
15718.0,176,1,293.79,1,2,1,11,11,hibernating
15719.0,17,25,5090.400000000001,4,5,5,45,45,loyal_customers
15720.0,186,1,143.19,1,1,1,11,11,hibernating
15722.0,81,9,2938.84,2,5,5,25,25,cant_loose
15723.0,47,3,744.55,3,3,3,33,33,need_attention
15724.0,29,2,87.5,4,1,2,42,42,potential_loyalists
15726.0,26,1,321.91,4,2,1,41,41,promising
15727.0,23,8,4266.55,4,5,5,45,45,loyal_customers
15728.0,15,2,544.6,4,3,2,42,42,potential_loyalists
15729.0,29,3,92.70000000000002,4,1,3,43,43,potential_loyalists
15730.0,15,3,599.8000000000001,4,3,3,43,43,potential_loyalists
15731.0,189,1,125.3,1,1,1,11,11,hibernating
15732.0,8,11,1343.3999999999999,5,4,5,55,55,champions
15734.0,72,2,923.8499999999999,2,3,2,22,22,hibernating
15735.0,57,1,327.68,3,2,1,31,31,about_to_sleep
15736.0,66,3,1717.27,3,4,3,33,33,need_attention
15738.0,1,28,8553.35,5,5,5,55,55,champions
15741.0,94,2,208.62,2,1,2,22,22,hibernating
15742.0,255,1,156.86999999999998,1,1,1,11,11,hibernating
15747.0,11,7,1586.62,5,4,4,54,54,champions
15748.0,85,2,465.45,2,2,2,22,22,hibernating
15750.0,1,18,4241.321,5,5,5,55,55,champions
15751.0,96,14,1318.8400000000001,2,4,5,25,25,cant_loose
15752.0,8,3,1570.16,5,4,3,53,53,potential_loyalists
15754.0,129,8,2546.19,2,5,5,25,25,cant_loose
15755.0,15,12,3618.0699999999997,4,5,5,45,45,loyal_customers
15757.0,22,4,2225.94,4,5,4,44,44,loyal_customers
15759.0,84,7,557.94,2,3,4,24,24,at_Risk
15761.0,78,1,143.05,2,1,1,21,21,hibernating
15764.0,70,4,1207.81,2,4,4,24,24,at_Risk
15765.0,302,1,370.63,1,2,1,11,11,hibernating
15766.0,80,3,484.6000000000001,2,2,3,23,23,at_Risk
15768.0,112,32,14977.630000000001,2,5,5,25,25,cant_loose
15769.0,7,23,32445.66,5,5,5,55,55,champions
15770.0,248,1,321.45000000000005,1,2,1,11,11,hibernating
15771.0,240,3,1006.54,1,4,3,13,13,at_Risk
15772.0,54,1,280.88,3,2,1,31,31,about_to_sleep
15773.0,45,1,138.83999999999997,3,1,1,31,31,about_to_sleep
15774.0,45,6,1053.4,3,4,4,34,34,loyal_customers
15775.0,267,1,45.6,1,1,1,11,11,hibernating
15777.0,32,4,710.5500000000002,4,3,4,44,44,loyal_customers
15778.0,67,1,307.95,3,2,1,31,31,about_to_sleep
15779.0,99,2,124.08000000000001,2,1,2,22,22,hibernating
15782.0,66,2,1391.71,3,4,2,32,32,about_to_sleep
15784.0,103,2,848.3299999999999,2,3,2,22,22,hibernating
15785.0,10,18,3521.58,5,5,5,55,55,champions
15786.0,46,4,3558.6499999999996,3,5,4,34,34,loyal_customers
15788.0,136,2,215.53000000000003,2,1,2,22,22,hibernating
15789.0,67,6,1580.7099999999998,3,4,4,34,34,loyal_customers
15791.0,142,6,1937.3500000000001,2,4,4,24,24,at_Risk
15792.0,35,2,933.8399999999999,3,3,2,32,32,about_to_sleep
15793.0,14,5,1433.96,5,4,4,54,54,champions
15794.0,372,2,777.0000000000001,1,3,2,12,12,hibernating
15795.0,66,7,1369.8600000000001,3,4,4,34,34,loyal_customers
15796.0,10,12,2353.34,5,5,5,55,55,champions
15797.0,217,2,613.6800000000001,1,3,2,12,12,hibernating
15798.0,128,3,1535.37,2,4,3,23,23,at_Risk
15799.0,54,1,540.15,3,3,1,31,31,about_to_sleep
15800.0,89,5,543.5,2,3,4,24,24,at_Risk
15803.0,81,3,1513.8400000000004,2,4,3,23,23,at_Risk
15805.0,21,20,4256.75,4,5,5,45,45,loyal_customers
15807.0,44,3,903.6700000000001,3,3,3,33,33,need_attention
15808.0,5,20,14524.060000000001,5,5,5,55,55,champions
15809.0,91,3,463.67,2,2,3,23,23,at_Risk
15810.0,22,6,1579.3700000000001,4,4,4,44,44,loyal_customers
15811.0,1,2,1671.9,5,4,2,52,52,potential_loyalists
15812.0,71,8,3385.0299999999997,2,5,5,25,25,cant_loose
15814.0,29,2,689.1100000000001,4,3,2,42,42,potential_loyalists
15816.0,178,3,93.30000000000001,1,1,3,13,13,at_Risk
15817.0,56,3,2766.4,3,5,3,33,33,need_attention
15818.0,224,1,340.5,1,2,1,11,11,hibernating
15819.0,67,7,2005.8300000000004,3,4,4,34,34,loyal_customers
15822.0,129,6,892.4399999999998,2,3,4,24,24,at_Risk
15823.0,8,5,3874.6200000000003,5,5,4,54,54,champions
15824.0,89,2,890.94,2,3,2,22,22,hibernating
15826.0,199,2,933.7700000000001,1,3,2,12,12,hibernating
15827.0,8,24,1789.48,5,4,5,55,55,champions
15828.0,11,1,1108.82,5,4,1,51,51,new_customers
15833.0,373,1,80.4,1,1,1,11,11,hibernating
15834.0,8,4,1515.3899999999996,5,4,4,54,54,champions
15837.0,121,1,385.03,2,2,1,21,21,hibernating
15838.0,3,19,40053.35,5,5,5,55,55,champions
15841.0,22,6,1507.4,4,4,4,44,44,loyal_customers
15842.0,24,3,528.75,4,3,3,43,43,potential_loyalists
15845.0,172,4,622.7800000000001,1,3,4,14,14,at_Risk
15846.0,21,1,107.01000000000002,4,1,1,41,41,promising
15847.0,64,3,433.3,3,2,3,33,33,need_attention
15848.0,257,1,139.94,1,1,1,11,11,hibernating
15850.0,12,4,819.8699999999999,5,3,4,54,54,champions
15851.0,162,1,109.73,2,1,1,21,21,hibernating
15852.0,162,1,96.55000000000001,2,1,1,21,21,hibernating
15854.0,12,9,2609.16,5,5,5,55,55,champions
15855.0,112,1,340.48,2,2,1,21,21,hibernating
15856.0,1,28,17643.77,5,5,5,55,55,champions
15857.0,66,1,273.48,3,2,1,31,31,about_to_sleep
15858.0,3,11,2479.02,5,5,5,55,55,champions
15859.0,68,1,438.4599999999999,2,2,1,21,21,hibernating
15860.0,4,10,1528.0,5,4,5,55,55,champions
15861.0,92,6,1217.63,2,4,4,24,24,at_Risk
15862.0,9,10,2095.41,5,4,5,55,55,champions
15863.0,253,3,289.85999999999996,1,2,3,13,13,at_Risk
15864.0,17,1,244.44000000000003,4,1,1,41,41,promising
15865.0,49,2,1353.79,3,4,2,32,32,about_to_sleep
15867.0,5,20,5177.06,5,5,5,55,55,champions
15868.0,219,1,94.53,1,1,1,11,11,hibernating
15869.0,262,1,174.02,1,1,1,11,11,hibernating
15870.0,32,3,508.52,4,3,3,43,43,potential_loyalists
15871.0,73,1,33.099999999999994,2,1,1,21,21,hibernating
15872.0,14,2,434.75,5,2,2,52,52,potential_loyalists
15873.0,128,5,138.24,2,1,4,24,24,at_Risk
15874.0,23,16,6804.33,4,5,5,45,45,loyal_customers
15875.0,282,1,111.72,1,1,1,11,11,hibernating
15876.0,45,2,1449.1399999999999,3,4,2,32,32,about_to_sleep
15878.0,197,2,330.7699999999999,1,2,2,12,12,hibernating
15879.0,40,4,1157.3000000000002,3,4,4,34,34,loyal_customers
15880.0,5,2,313.28,5,2,2,52,52,potential_loyalists
15882.0,4,8,953.5499999999998,5,3,5,55,55,champions
15884.0,68,3,243.75000000000006,2,1,3,23,23,at_Risk
15885.0,19,17,1358.2200000000003,4,4,5,45,45,loyal_customers
15886.0,52,3,871.78,3,3,3,33,33,need_attention
15887.0,42,3,1027.15,3,4,3,33,33,need_attention
15888.0,36,2,260.85,3,2,2,32,32,about_to_sleep
15889.0,5,8,1348.96,5,4,5,55,55,champions
15890.0,30,5,535.65,4,3,4,44,44,loyal_customers
15892.0,305,1,128.2,1,1,1,11,11,hibernating
15893.0,117,1,305.28000000000003,2,2,1,21,21,hibernating
15894.0,5,1,156.73999999999995,5,1,1,51,51,new_customers
15898.0,3,25,4149.68,5,5,5,55,55,champions
15899.0,4,1,56.25,5,1,1,51,51,new_customers
15900.0,49,4,539.3900000000001,3,3,4,34,34,loyal_customers
15901.0,87,6,320.35,2,2,4,24,24,at_Risk
15902.0,16,1,145.01000000000005,4,1,1,41,41,promising
15903.0,14,7,3733.4800000000005,5,5,4,54,54,champions
15905.0,179,1,114.69000000000001,1,1,1,11,11,hibernating
15906.0,10,4,946.0999999999999,5,3,4,54,54,champions
15908.0,126,2,764.57,2,3,2,22,22,hibernating
15910.0,36,7,1449.62,3,4,4,34,34,loyal_customers
15911.0,84,10,1401.55,2,4,5,25,25,cant_loose
15912.0,72,7,810.0799999999999,2,3,4,24,24,at_Risk
15913.0,170,1,6.300000000000001,1,1,1,11,11,hibernating
15914.0,14,2,205.98999999999998,5,1,2,52,52,potential_loyalists
15915.0,37,1,429.21,3,2,1,31,31,about_to_sleep
15916.0,2,10,1786.4300000000003,5,4,5,55,55,champions
15917.0,242,4,437.5299999999999,1,2,4,14,14,at_Risk
15918.0,267,1,248.64999999999995,1,2,1,11,11,hibernating
15919.0,4,1,270.72,5,2,1,51,51,new_customers
15920.0,60,5,404.14,3,2,4,34,34,loyal_customers
15921.0,32,3,466.08,4,2,3,43,43,potential_loyalists
15922.0,8,2,363.6000000000001,5,2,2,52,52,potential_loyalists
15923.0,8,1,127.08000000000001,5,1,1,51,51,new_customers
15924.0,367,1,102.82000000000001,1,1,1,11,11,hibernating
15926.0,178,1,134.44,1,1,1,11,11,hibernating
15927.0,283,1,123.38999999999999,1,1,1,11,11,hibernating
15928.0,292,1,293.53000000000003,1,2,1,11,11,hibernating
15929.0,280,1,594.0,1,3,1,11,11,hibernating
15931.0,64,1,239.89999999999998,3,1,1,31,31,about_to_sleep
15934.0,53,2,2190.66,3,5,2,32,32,about_to_sleep
15936.0,15,2,282.78999999999996,4,2,2,42,42,potential_loyalists
15938.0,92,4,330.2299999999999,2,2,4,24,24,at_Risk
15939.0,10,1,2945.38,5,5,1,51,51,new_customers
15941.0,149,2,230.6,2,1,2,22,22,hibernating
15943.0,285,2,271.28999999999996,1,2,2,12,12,hibernating
15944.0,29,3,1839.1399999999999,4,4,3,43,43,potential_loyalists
15945.0,1,4,646.2700000000001,5,3,4,54,54,champions
15946.0,138,3,2304.18,2,5,3,23,23,at_Risk
15948.0,60,1,553.85,3,3,1,31,31,about_to_sleep
15950.0,11,8,5233.25,5,5,5,55,55,champions
15951.0,17,1,304.95,4,2,1,41,41,promising
15953.0,5,12,1890.17,5,4,5,55,55,champions
15954.0,225,1,190.74999999999997,1,1,1,11,11,hibernating
15955.0,8,10,4232.800000000001,5,5,5,55,55,champions
15956.0,187,2,617.6,1,3,2,12,12,hibernating
15957.0,56,2,501.21000000000004,3,3,2,32,32,about_to_sleep
15958.0,39,3,388.64000000000004,3,2,3,33,33,need_attention
15959.0,318,3,579.4900000000002,1,3,3,13,13,at_Risk
15960.0,10,5,394.0,5,2,4,54,54,champions
15961.0,15,1,451.28999999999996,4,2,1,41,41,promising
15962.0,85,1,295.83,2,2,1,21,21,hibernating
15964.0,299,1,272.96,1,2,1,11,11,hibernating
15965.0,3,11,2153.7,5,5,5,55,55,champions
15966.0,80,2,399.58,2,2,2,22,22,hibernating
15967.0,15,11,2600.37,4,5,5,45,45,loyal_customers
15968.0,24,1,418.04999999999995,4,2,1,41,41,promising
15969.0,61,2,460.9500000000001,3,2,2,32,32,about_to_sleep
15970.0,234,1,703.2199999999998,1,3,1,11,11,hibernating
15971.0,21,8,730.5800000000002,4,3,5,45,45,loyal_customers
15972.0,92,5,1810.27,2,4,4,24,24,at_Risk
15973.0,2,3,680.62,5,3,3,53,53,potential_loyalists
15976.0,46,4,1315.6999999999998,3,4,4,34,34,loyal_customers
15978.0,59,4,2173.84,3,5,4,34,34,loyal_customers
15979.0,238,1,329.21999999999997,1,2,1,11,11,hibernating
15980.0,100,6,4147.42,2,5,4,24,24,at_Risk
15981.0,31,19,5859.59,4,5,5,45,45,loyal_customers
15982.0,241,1,324.51,1,2,1,11,11,hibernating
15983.0,1,6,2483.8,5,5,4,54,54,champions
15984.0,4,22,5854.15,5,5,5,55,55,champions
15985.0,72,5,1572.8600000000001,2,4,4,24,24,at_Risk
15986.0,17,1,186.3,4,1,1,41,41,promising
15987.0,4,2,230.85000000000002,5,1,2,52,52,potential_loyalists
15988.0,187,2,612.0600000000002,1,3,2,12,12,hibernating
15989.0,11,2,372.51,5,2,2,52,52,potential_loyalists
15990.0,130,5,1217.94,2,4,4,24,24,at_Risk
15991.0,170,1,150.55,1,1,1,11,11,hibernating
15992.0,32,2,854.6099999999999,4,3,2,42,42,potential_loyalists
15994.0,47,4,771.7700000000001,3,3,4,34,34,loyal_customers
15995.0,50,1,696.1900000000002,3,3,1,31,31,about_to_sleep
15996.0,2,2,626.2199999999999,5,3,2,52,52,potential_loyalists
15998.0,29,15,5136.22,4,5,5,45,45,loyal_customers
15999.0,371,1,20.4,1,1,1,11,11,hibernating
16001.0,17,2,519.06,4,3,2,42,42,potential_loyalists
16002.0,261,1,169.20999999999998,1,1,1,11,11,hibernating
16003.0,17,5,2878.46,4,5,4,44,44,loyal_customers
16004.0,110,5,2146.39,2,5,4,24,24,at_Risk
16005.0,11,7,1788.3799999999999,5,4,4,54,54,champions
16006.0,23,1,245.77,4,1,1,41,41,promising
16007.0,19,3,1373.2000000000003,4,4,3,43,43,potential_loyalists
16008.0,18,12,4905.35,4,5,5,45,45,loyal_customers
16010.0,12,9,1314.6100000000001,5,4,5,55,55,champions
16011.0,2,15,2504.3,5,5,5,55,55,champions
16012.0,37,2,1574.5,3,4,2,32,32,about_to_sleep
16013.0,7,42,19422.67,5,5,5,55,55,champions
16014.0,44,2,467.89,3,2,2,32,32,about_to_sleep
16016.0,2,6,1011.7300000000001,5,4,4,54,54,champions
16017.0,53,4,1341.9499999999998,3,4,4,34,34,loyal_customers
16018.0,32,2,289.23,4,2,2,42,42,potential_loyalists
16019.0,17,25,13189.91,4,5,5,45,45,loyal_customers
16021.0,31,2,532.25,4,3,2,42,42,potential_loyalists
16024.0,47,2,232.96,3,1,2,32,32,about_to_sleep
16027.0,93,11,947.7199999999999,2,3,5,25,25,cant_loose
16028.0,231,1,82.2,1,1,1,11,11,hibernating
16029.0,8,52,40808.3,5,5,5,55,55,champions
16032.0,92,6,1970.45,2,4,4,24,24,at_Risk
16033.0,5,10,1964.78,5,4,5,55,55,champions
16034.0,30,4,488.06999999999994,4,2,4,44,44,loyal_customers
16035.0,196,1,217.73000000000002,1,1,1,11,11,hibernating
16036.0,60,2,1797.92,3,4,2,32,32,about_to_sleep
16037.0,176,4,634.4199999999998,1,3,4,14,14,at_Risk
16039.0,59,3,449.65,3,2,3,33,33,need_attention
16040.0,66,5,1070.1499999999999,3,4,4,34,34,loyal_customers
16042.0,1,6,1005.6299999999999,5,4,4,54,54,champions
16043.0,15,4,1082.6000000000001,4,4,4,44,44,loyal_customers
16044.0,71,1,340.84,2,2,1,21,21,hibernating
16045.0,52,5,1846.33,3,4,4,34,34,loyal_customers
16046.0,198,1,235.78000000000003,1,1,1,11,11,hibernating
16047.0,318,1,107.14,1,1,1,11,11,hibernating
16048.0,9,5,812.84,5,3,4,54,54,champions
16049.0,11,3,787.89,5,3,3,53,53,potential_loyalists
16050.0,19,2,162.8,4,1,2,42,42,potential_loyalists
16051.0,317,1,188.44,1,1,1,11,11,hibernating
16053.0,49,6,2094.19,3,4,4,34,34,loyal_customers
16054.0,54,6,1306.78,3,4,4,34,34,loyal_customers
16057.0,67,7,1061.85,3,4,4,34,34,loyal_customers
16058.0,42,1,62.7,3,1,1,31,31,about_to_sleep
16059.0,3,7,1757.91,5,4,4,54,54,champions
16060.0,36,3,541.95,3,3,3,33,33,need_attention
16061.0,56,2,74.9,3,1,2,32,32,about_to_sleep
16062.0,15,4,1709.83,4,4,4,44,44,loyal_customers
16064.0,361,1,111.0,1,1,1,11,11,hibernating
16065.0,1,10,1993.5300000000002,5,4,5,55,55,champions
16067.0,198,6,3026.19,1,5,4,14,14,at_Risk
16068.0,229,1,122.93,1,1,1,11,11,hibernating
16069.0,53,1,457.7,3,2,1,31,31,about_to_sleep
16071.0,163,3,750.5600000000002,2,3,3,23,23,at_Risk
16072.0,64,3,3744.57,3,5,3,33,33,need_attention
16074.0,26,1,265.24999999999994,4,2,1,41,41,promising
16075.0,138,3,726.98,2,3,3,23,23,at_Risk
16077.0,210,2,600.0,1,3,2,12,12,hibernating
16078.0,305,1,283.79,1,2,1,11,11,hibernating
16080.0,21,3,296.3,4,2,3,43,43,potential_loyalists
16081.0,2,4,1653.28,5,4,4,54,54,champions
16082.0,306,1,106.75,1,1,1,11,11,hibernating
16083.0,18,2,1033.8,4,4,2,42,42,potential_loyalists
16085.0,16,8,1356.2200000000003,4,4,5,45,45,loyal_customers
16086.0,3,6,1743.6000000000001,5,4,4,54,54,champions
16087.0,25,5,1739.9199999999998,4,4,4,44,44,loyal_customers
16088.0,211,2,1437.43,1,4,2,12,12,hibernating
